-8.60E+17,-4.48E+18,16,12,1.027493239,1.024618129,0.928661256,0.971608234,0.966217412,0.962264111,0.975741199,0.956873289,0.948068228,0.926504941,0.938364776,0.945732248,0.944474392,0.942857139,0.957052953,0.969631583,0.933513016,0.87133873,0.838454601,0.843126629,0.799999986,0.911590263,0.809344109,0.877448347,0.879245264,0.871877792,0.808625315,0.796406082,0.814555267,0.81078163,0.815813123,0.811500424,0.805750205,0.821563342,0.832344985,0.817969438,0.854447402,0.858220971
-8.60E+17,-4.48E+18,18,12,1.027493239,1.024618129,0.928661256,0.971608234,0.966217412,0.962264111,0.975741199,0.956873289,0.948068228,0.926504941,0.938364776,0.945732248,0.944474392,0.942857139,0.957052953,0.969631583,0.933513016,0.87133873,0.838454601,0.843126629,0.799999986,0.911590263,0.809344109,0.877448347,0.879245264,0.871877792,0.808625315,0.796406082,0.814555267,0.81078163,0.815813123,0.811500424,0.805750205,0.821563342,0.832344985,0.817969438,0.854447402,0.858220971
-8.60E+17,-4.48E+18,19,12,1.027493239,1.024618129,0.928661256,0.971608234,0.966217412,0.962264111,0.975741199,0.956873289,0.948068228,0.926504941,0.938364776,0.945732248,0.944474392,0.942857139,0.957052953,0.969631583,0.933513016,0.87133873,0.838454601,0.843126629,0.799999986,0.911590263,0.809344109,0.877448347,0.879245264,0.871877792,0.808625315,0.796406082,0.814555267,0.81078163,0.815813123,0.811500424,0.805750205,0.821563342,0.832344985,0.817969438,0.854447402,0.858220971
-8.60E+17,8.09E+18,24,2,0.994418191,1.001615671,0.965334826,0.956815385,0.993536922,0.987805092,0.968049044,0.942690391,0.940921204,0.926620127,0.954337715,0.958318372,0.947998066,0.903030774,0.911139611,0.936498207,0.9052423,0.90789611,0.928831653,0.911139611,0.900082091,0.899197525,0.873838929,0.895511685,0.926472718,0.947703136,0.94681857,0.941953234,0.925588096,0.902146152,0.891383506,0.891973254,0.891973254,0.886518227,0.904652553,0.874281212,0.886075888,0.834326721
-8.60E+17,-4.48E+18,24,0,1.027493239,1.024618129,0.928661256,0.971608234,0.966217412,0.962264111,0.975741199,0.956873289,0.948068228,0.926504941,0.938364776,0.945732248,0.944474392,0.942857139,0.957052953,0.969631583,0.933513016,0.87133873,0.838454601,0.843126629,0.799999986,0.911590263,0.809344109,0.877448347,0.879245264,0.871877792,0.808625315,0.796406082,0.814555267,0.81078163,0.815813123,0.811500424,0.805750205,0.821563342,0.832344985,0.817969438,0.854447402,0.858220971
-8.60E+17,-4.48E+18,26,0,1.027493239,1.024618129,0.928661256,0.971608234,0.966217412,0.962264111,0.975741199,0.956873289,0.948068228,0.926504941,0.938364776,0.945732248,0.944474392,0.942857139,0.957052953,0.969631583,0.933513016,0.87133873,0.838454601,0.843126629,0.799999986,0.911590263,0.809344109,0.877448347,0.879245264,0.871877792,0.808625315,0.796406082,0.814555267,0.81078163,0.815813123,0.811500424,0.805750205,0.821563342,0.832344985,0.817969438,0.854447402,0.858220971
-8.60E+17,-4.48E+18,29,0,1.027493239,1.024618129,0.928661256,0.971608234,0.966217412,0.962264111,0.975741199,0.956873289,0.948068228,0.926504941,0.938364776,0.945732248,0.944474392,0.942857139,0.957052953,0.969631583,0.933513016,0.87133873,0.838454601,0.843126629,0.799999986,0.911590263,0.809344109,0.877448347,0.879245264,0.871877792,0.808625315,0.796406082,0.814555267,0.81078163,0.815813123,0.811500424,0.805750205,0.821563342,0.832344985,0.817969438,0.854447402,0.858220971
-8.60E+17,-4.48E+18,30,0,1.027493239,1.024618129,0.928661256,0.971608234,0.966217412,0.962264111,0.975741199,0.956873289,0.948068228,0.926504941,0.938364776,0.945732248,0.944474392,0.942857139,0.957052953,0.969631583,0.933513016,0.87133873,0.838454601,0.843126629,0.799999986,0.911590263,0.809344109,0.877448347,0.879245264,0.871877792,0.808625315,0.796406082,0.814555267,0.81078163,0.815813123,0.811500424,0.805750205,0.821563342,0.832344985,0.817969438,0.854447402,0.858220971
-2.11E+18,-4.23E+18,30,0,1.023977826,1.010656834,1.019402228,1.084790982,1.060928965,1.08670223,1.103440342,1.11143288,1.118730494,1.108884568,1.09927029,1.103324494,1.125217229,1.123305942,1.11201203,1.139754386,1.14676245,1.160199316,1.168944726,1.188346966,1.179138216,1.176068537,1.187999523,1.216147354,1.242152216,1.199293489,1.224661197,1.222691975,1.216205289,1.254836083,1.227846678,1.227846674,1.214989029,1.2291208,1.242152185,1.239603884,1.233696293,1.226282867
-2.11E+18,1.74E+18,30,0,1.021676955,1.043512749,1.060504962,1.050341402,1.025805939,1.028902647,1.034381465,1.033508029,1.069556887,1.082261398,1.071224401,1.056614298,1.108781933,1.256034576,1.278704067,1.27044622,1.241226015,1.227290769,1.167222464,1.149634753,1.136731784,1.148404018,1.107670298,1.114340111,1.111600702,1.126488744,1.114221012,1.069636367,1.068524732,1.032078714,1.008416687,0.992456689,0.967762386,0.983801803,1.000476398,0.993330126,0.990153998,0.9897967
-2.11E+18,6.55E+18,30,0,0.993058316,0.956003141,0.953265538,0.933320331,0.940946437,0.923934328,0.933515897,0.956589752,0.945443848,0.937622272,0.925791982,0.914743879,0.933711426,0.941044201,0.924325406,0.929898371,0.931853761,0.933711393,0.939870909,0.954829959,0.987485374,0.9693978,0.98953856,1.002444273,0.993449384,0.973699608,0.992276127,0.977903825,1.005768562,1.002150986,0.970473233,0.96411817,0.957371925,0.969886617,0.971157682,0.962260437,0.95443882,0.943781764
